time_entry_id,entry_date,project_id,consultant_id,hours,billable_hours,non_billable_hours,entry_type,bill_rate,cost_rate,revenue,labor_cost
TE0024395,2025-06-18,PR0036,CN039,2.87,2.87,0,Billable Delivery,143,50,410.41,143.5
TE0024396,2025-06-19,PR0036,CN039,3.17,3.17,0,Billable Delivery,143,50,453.31,158.5
TE0024397,2025-06-20,PR0036,CN039,4.56,4.56,0,Billable Delivery,143,50,652.08,228.0
TE0024398,2025-06-23,PR0036,CN039,4.31,4.31,0,Billable Delivery,143,50,616.33,215.5
TE0024399,2025-06-25,PR0036,CN039,5.64,5.64,0,Billable Delivery,143,50,806.52,282.0
TE0024400,2025-06-26,PR0036,CN039,4.26,4.26,0,Billable Delivery,143,50,609.18,213.0
TE0024401,2025-06-27,PR0036,CN039,4.22,4.22,0,Billable Delivery,143,50,603.46,211.0
TE0024402,2025-06-30,PR0036,CN039,4.51,4.51,0,Billable Delivery,143,50,644.93,225.5
TE0024403,2025-07-01,PR0036,CN039,3.38,3.38,0,Billable Delivery,143,50,483.34,169.0
TE0024404,2025-07-02,PR0036,CN039,2.68,2.68,0,Billable Delivery,143,50,383.24,134.0
TE0024405,2025-07-03,PR0036,CN039,2.84,2.84,0,Billable Delivery,143,50,406.12,142.0
TE0024406,2025-07-04,PR0036,CN039,4.19,4.19,0,Billable Delivery,143,50,599.17,209.5
TE0024407,2025-07-07,PR0036,CN039,4.14,4.14,0,Billable Delivery,143,50,592.02,207.0
TE0024408,2025-07-09,PR0036,CN039,5.24,5.24,0,Billable Delivery,143,50,749.32,262.0
TE0024409,2025-07-11,PR0036,CN039,5.75,5.75,0,Billable Delivery,143,50,822.25,287.5
TE0024410,2025-01-01,PR0036,CN030,6.68,6.68,0,Billable Delivery,209,84,1396.12,561.12
TE0024411,2025-01-02,PR0036,CN030,6.69,6.69,0,Billable Delivery,209,84,1398.21,561.96
TE0024412,2025-01-03,PR0036,CN030,8.88,0,8.88,Internal,0,84,0.0,745.92
TE0024413,2025-01-07,PR0036,CN030,6.62,6.62,0,Billable Delivery,209,84,1383.58,556.08
TE0024414,2025-01-08,PR0036,CN030,8.52,8.52,0,Billable Delivery,209,84,1780.68,715.68
TE0024415,2025-01-10,PR0036,CN030,9.55,9.55,0,Billable Delivery,209,84,1995.95,802.2
TE0024416,2025-01-13,PR0036,CN030,10.47,0,10.47,Internal,0,84,0.0,879.48
TE0024417,2025-01-15,PR0036,CN030,8.84,8.84,0,Billable Delivery,209,84,1847.56,742.56
TE0024418,2025-01-17,PR0036,CN030,9.56,0,9.56,Admin,0,84,0.0,803.04
TE0024419,2025-01-20,PR0036,CN030,9.21,0,9.21,Admin,0,84,0.0,773.64
TE0024420,2025-01-21,PR0036,CN030,9.31,9.31,0,Billable Delivery,209,84,1945.79,782.04
TE0024421,2025-01-22,PR0036,CN030,7.28,0,7.28,Rework,0,84,0.0,611.52
TE0024422,2025-01-23,PR0036,CN030,6.99,0,6.99,Internal,0,84,0.0,587.16
TE0024423,2025-01-24,PR0036,CN030,7.91,7.91,0,Billable Delivery,209,84,1653.19,664.44
TE0024424,2025-01-27,PR0036,CN030,7.72,7.72,0,Billable Delivery,209,84,1613.48,648.48
TE0024425,2025-01-28,PR0036,CN030,7.74,7.74,0,Billable Delivery,209,84,1617.66,650.16
TE0024426,2025-01-29,PR0036,CN030,8.47,8.47,0,Billable Delivery,209,84,1770.23,711.48
TE0024427,2025-01-31,PR0036,CN030,6.8,6.8,0,Billable Delivery,209,84,1421.2,571.2
TE0024428,2025-02-05,PR0036,CN030,8.27,8.27,0,Billable Delivery,209,84,1728.43,694.68
TE0024429,2025-02-06,PR0036,CN030,9.58,9.58,0,Billable Delivery,209,84,2002.22,804.72
TE0024430,2025-02-07,PR0036,CN030,7.3,7.3,0,Billable Delivery,209,84,1525.7,613.2
TE0024431,2025-02-10,PR0036,CN030,5.16,0,5.16,Rework,0,84,0.0,433.44
TE0024432,2025-02-11,PR0036,CN030,7.07,7.07,0,Billable Delivery,209,84,1477.63,593.88
TE0024433,2025-02-12,PR0036,CN030,7.45,7.45,0,Billable Delivery,209,84,1557.05,625.8
TE0024434,2025-02-13,PR0036,CN030,7.99,7.99,0,Billable Delivery,209,84,1669.91,671.16
TE0024435,2025-02-18,PR0036,CN030,7.96,7.96,0,Billable Delivery,209,84,1663.64,668.64
TE0024436,2025-02-20,PR0036,CN030,9.22,9.22,0,Billable Delivery,209,84,1926.98,774.48
TE0024437,2025-02-21,PR0036,CN030,9.04,9.04,0,Billable Delivery,209,84,1889.36,759.36
TE0024438,2025-02-24,PR0036,CN030,10.35,10.35,0,Billable Delivery,209,84,2163.15,869.4
TE0024439,2025-02-25,PR0036,CN030,6.5,6.5,0,Billable Delivery,209,84,1358.5,546.0
TE0024440,2025-02-26,PR0036,CN030,9.14,9.14,0,Billable Delivery,209,84,1910.26,767.76
TE0024441,2025-02-27,PR0036,CN030,10.5,10.5,0,Billable Delivery,209,84,2194.5,882.0
TE0024442,2025-02-28,PR0036,CN030,8.96,8.96,0,Billable Delivery,209,84,1872.64,752.64
TE0024443,2025-03-03,PR0036,CN030,7.63,7.63,0,Billable Delivery,209,84,1594.67,640.92
TE0024444,2025-03-04,PR0036,CN030,7.9,7.9,0,Billable Delivery,209,84,1651.1,663.6
TE0024445,2025-03-05,PR0036,CN030,7.41,7.41,0,Billable Delivery,209,84,1548.69,622.44
TE0024446,2025-03-07,PR0036,CN030,9.62,9.62,0,Billable Delivery,209,84,2010.58,808.08
TE0024447,2025-03-10,PR0036,CN030,9.88,9.88,0,Billable Delivery,209,84,2064.92,829.92
TE0024448,2025-03-11,PR0036,CN030,7.29,7.29,0,Billable Delivery,209,84,1523.61,612.36
TE0024449,2025-03-12,PR0036,CN030,8.7,8.7,0,Billable Delivery,209,84,1818.3,730.8
TE0024450,2025-03-14,PR0036,CN030,7.95,7.95,0,Billable Delivery,209,84,1661.55,667.8
TE0024451,2025-03-17,PR0036,CN030,9.29,9.29,0,Billable Delivery,209,84,1941.61,780.36
TE0024452,2025-03-19,PR0036,CN030,10.47,10.47,0,Billable Delivery,209,84,2188.23,879.48
TE0024453,2025-03-20,PR0036,CN030,8.28,0,8.28,Internal,0,84,0.0,695.52
TE0024454,2025-03-21,PR0036,CN030,8.94,8.94,0,Billable Delivery,209,84,1868.46,750.96
TE0024455,2025-03-24,PR0036,CN030,7.12,7.12,0,Billable Delivery,209,84,1488.08,598.08
TE0024456,2025-03-25,PR0036,CN030,10.5,10.5,0,Billable Delivery,209,84,2194.5,882.0
TE0024457,2025-03-26,PR0036,CN030,8.65,8.65,0,Billable Delivery,209,84,1807.85,726.6
TE0024458,2025-03-27,PR0036,CN030,8.47,8.47,0,Billable Delivery,209,84,1770.23,711.48
TE0024459,2025-03-28,PR0036,CN030,9.82,9.82,0,Billable Delivery,209,84,2052.38,824.88
TE0024460,2025-03-31,PR0036,CN030,6.71,0,6.71,Enablement,0,84,0.0,563.64
TE0024461,2025-04-02,PR0036,CN030,6.82,6.82,0,Billable Delivery,209,84,1425.38,572.88
TE0024462,2025-04-07,PR0036,CN030,8.89,8.89,0,Billable Delivery,209,84,1858.01,746.76
TE0024463,2025-04-08,PR0036,CN030,8.0,0,8.0,Admin,0,84,0.0,672.0
TE0024464,2025-04-09,PR0036,CN030,9.06,9.06,0,Billable Delivery,209,84,1893.54,761.04
TE0024465,2025-04-10,PR0036,CN030,6.1,6.1,0,Billable Delivery,209,84,1274.9,512.4
TE0024466,2025-04-11,PR0036,CN030,7.7,0,7.7,Internal,0,84,0.0,646.8
TE0024467,2025-04-15,PR0036,CN030,6.87,6.87,0,Billable Delivery,209,84,1435.83,577.08
TE0024468,2025-04-16,PR0036,CN030,7.11,7.11,0,Billable Delivery,209,84,1485.99,597.24
TE0024469,2025-04-18,PR0036,CN030,8.58,8.58,0,Billable Delivery,209,84,1793.22,720.72
TE0024470,2025-04-21,PR0036,CN030,8.0,8.0,0,Billable Delivery,209,84,1672.0,672.0
TE0024471,2025-04-23,PR0036,CN030,6.77,6.77,0,Billable Delivery,209,84,1414.93,568.68
TE0024472,2025-04-24,PR0036,CN030,9.18,0,9.18,Admin,0,84,0.0,771.12
TE0024473,2025-04-29,PR0036,CN030,8.86,8.86,0,Billable Delivery,209,84,1851.74,744.24
TE0024474,2025-04-30,PR0036,CN030,7.39,7.39,0,Billable Delivery,209,84,1544.51,620.76
TE0024475,2025-05-01,PR0036,CN030,8.18,8.18,0,Billable Delivery,209,84,1709.62,687.12
TE0024476,2025-05-02,PR0036,CN030,9.82,9.82,0,Billable Delivery,209,84,2052.38,824.88
TE0024477,2025-05-08,PR0036,CN030,7.39,7.39,0,Billable Delivery,209,84,1544.51,620.76
TE0024478,2025-05-09,PR0036,CN030,9.32,9.32,0,Billable Delivery,209,84,1947.88,782.88
TE0024479,2025-05-12,PR0036,CN030,5.03,5.03,0,Billable Delivery,209,84,1051.27,422.52
TE0024480,2025-05-13,PR0036,CN030,7.0,7.0,0,Billable Delivery,209,84,1463.0,588.0
TE0024481,2025-05-14,PR0036,CN030,9.47,9.47,0,Billable Delivery,209,84,1979.23,795.48
TE0024482,2025-05-15,PR0036,CN030,7.96,7.96,0,Billable Delivery,209,84,1663.64,668.64
TE0024483,2025-05-16,PR0036,CN030,8.66,8.66,0,Billable Delivery,209,84,1809.94,727.44
TE0024484,2025-05-19,PR0036,CN030,8.28,8.28,0,Billable Delivery,209,84,1730.52,695.52
TE0024485,2025-05-22,PR0036,CN030,7.54,7.54,0,Billable Delivery,209,84,1575.86,633.36
TE0024486,2025-05-26,PR0036,CN030,7.91,7.91,0,Billable Delivery,209,84,1653.19,664.44
TE0024487,2025-05-29,PR0036,CN030,9.47,9.47,0,Billable Delivery,209,84,1979.23,795.48
TE0024488,2025-05-30,PR0036,CN030,9.13,9.13,0,Billable Delivery,209,84,1908.17,766.92
TE0024489,2025-06-02,PR0036,CN030,6.62,6.62,0,Billable Delivery,209,84,1383.58,556.08
TE0024490,2025-06-04,PR0036,CN030,9.75,9.75,0,Billable Delivery,209,84,2037.75,819.0
TE0024491,2025-06-05,PR0036,CN030,10.5,10.5,0,Billable Delivery,209,84,2194.5,882.0
TE0024492,2025-06-09,PR0036,CN030,7.96,7.96,0,Billable Delivery,209,84,1663.64,668.64
TE0024493,2025-06-10,PR0036,CN030,6.92,6.92,0,Billable Delivery,209,84,1446.28,581.28
TE0024494,2025-06-12,PR0036,CN030,10.5,10.5,0,Billable Delivery,209,84,2194.5,882.0
TE0024495,2025-06-13,PR0036,CN030,6.99,6.99,0,Billable Delivery,209,84,1460.91,587.16
TE0024496,2025-06-16,PR0036,CN030,8.45,8.45,0,Billable Delivery,209,84,1766.05,709.8
TE0024497,2025-06-18,PR0036,CN030,6.59,6.59,0,Billable Delivery,209,84,1377.31,553.56
TE0024498,2025-06-19,PR0036,CN030,9.41,9.41,0,Billable Delivery,209,84,1966.69,790.44
TE0024499,2025-06-23,PR0036,CN030,7.51,7.51,0,Billable Delivery,209,84,1569.59,630.84
TE0024500,2025-06-26,PR0036,CN030,8.23,8.23,0,Billable Delivery,209,84,1720.07,691.32
TE0024501,2025-06-27,PR0036,CN030,6.09,0,6.09,Internal,0,84,0.0,511.56
TE0024502,2025-07-02,PR0036,CN030,5.81,5.81,0,Billable Delivery,209,84,1214.29,488.04
TE0024503,2025-07-03,PR0036,CN030,5.77,5.77,0,Billable Delivery,209,84,1205.93,484.68
TE0024504,2025-07-04,PR0036,CN030,8.35,8.35,0,Billable Delivery,209,84,1745.15,701.4
TE0024505,2025-07-07,PR0036,CN030,8.11,8.11,0,Billable Delivery,209,84,1694.99,681.24
TE0024506,2025-07-09,PR0036,CN030,9.27,9.27,0,Billable Delivery,209,84,1937.43,778.68
TE0024507,2025-07-10,PR0036,CN030,7.94,0,7.94,Rework,0,84,0.0,666.96
TE0024508,2025-07-11,PR0036,CN030,8.85,8.85,0,Billable Delivery,209,84,1849.65,743.4
TE0024509,2026-02-02,PR0037,CN062,2.12,2.12,0,Billable Delivery,107,46,226.84,97.52
TE0024510,2026-02-04,PR0037,CN062,3.72,3.72,0,Billable Delivery,107,46,398.04,171.12
TE0024511,2026-02-05,PR0037,CN062,3.49,0,3.49,Rework,0,46,0.0,160.54
TE0024512,2026-02-06,PR0037,CN062,2.66,0,2.66,Admin,0,46,0.0,122.36
TE0024513,2026-02-09,PR0037,CN062,1.68,1.68,0,Billable Delivery,107,46,179.76,77.28
TE0024514,2026-02-10,PR0037,CN062,1.53,1.53,0,Billable Delivery,107,46,163.71,70.38
TE0024515,2026-02-11,PR0037,CN062,3.45,3.45,0,Billable Delivery,107,46,369.15,158.7
TE0024516,2026-02-13,PR0037,CN062,3.35,0,3.35,Enablement,0,46,0.0,154.1
TE0024517,2026-02-16,PR0037,CN062,2.5,0,2.5,Admin,0,46,0.0,115.0
TE0024518,2026-02-17,PR0037,CN062,2.81,2.81,0,Billable Delivery,107,46,300.67,129.26
TE0024519,2026-02-18,PR0037,CN062,2.16,2.16,0,Billable Delivery,107,46,231.12,99.36
TE0024520,2026-02-19,PR0037,CN062,2.54,2.54,0,Billable Delivery,107,46,271.78,116.84
TE0024521,2026-02-20,PR0037,CN062,1.62,0,1.62,Internal,0,46,0.0,74.52
TE0024522,2026-02-23,PR0037,CN062,0.97,0.97,0,Billable Delivery,107,46,103.79,44.62
TE0024523,2026-02-24,PR0037,CN062,3.65,0,3.65,Enablement,0,46,0.0,167.9
TE0024524,2026-02-25,PR0037,CN062,3.91,3.91,0,Billable Delivery,107,46,418.37,179.86
TE0024525,2026-02-26,PR0037,CN062,1.12,1.12,0,Billable Delivery,107,46,119.84,51.52
TE0024526,2026-03-03,PR0037,CN062,4.4,0,4.4,Admin,0,46,0.0,202.4
TE0024527,2026-03-04,PR0037,CN062,4.05,0,4.05,Enablement,0,46,0.0,186.3
TE0024528,2026-03-05,PR0037,CN062,1.88,1.88,0,Billable Delivery,107,46,201.16,86.48
TE0024529,2026-03-09,PR0037,CN062,2.25,2.25,0,Billable Delivery,107,46,240.75,103.5
TE0024530,2026-03-10,PR0037,CN062,0.94,0,0.94,Internal,0,46,0.0,43.24
TE0024531,2026-03-11,PR0037,CN062,3.3,3.3,0,Billable Delivery,107,46,353.1,151.8
TE0024532,2026-03-12,PR0037,CN062,1.09,1.09,0,Billable Delivery,107,46,116.63,50.14
TE0024533,2026-03-13,PR0037,CN062,1.85,0,1.85,Enablement,0,46,0.0,85.1
TE0024534,2026-03-16,PR0037,CN062,0.5,0.5,0,Billable Delivery,107,46,53.5,23.0
TE0024535,2026-03-17,PR0037,CN062,0.5,0.5,0,Billable Delivery,107,46,53.5,23.0
TE0024536,2026-03-18,PR0037,CN062,2.64,0,2.64,Internal,0,46,0.0,121.44
TE0024537,2026-03-19,PR0037,CN062,1.07,1.07,0,Billable Delivery,107,46,114.49,49.22
TE0024538,2026-03-20,PR0037,CN062,1.57,0,1.57,Admin,0,46,0.0,72.22
TE0024539,2026-03-23,PR0037,CN062,3.46,3.46,0,Billable Delivery,107,46,370.22,159.16
TE0024540,2026-03-26,PR0037,CN062,0.5,0,0.5,Admin,0,46,0.0,23.0
TE0024541,2026-03-27,PR0037,CN062,1.29,1.29,0,Billable Delivery,107,46,138.03,59.34
TE0024542,2026-03-30,PR0037,CN062,3.36,3.36,0,Billable Delivery,107,46,359.52,154.56
TE0024543,2026-04-01,PR0037,CN062,2.72,2.72,0,Billable Delivery,107,46,291.04,125.12
TE0024544,2026-04-02,PR0037,CN062,1.37,1.37,0,Billable Delivery,107,46,146.59,63.02
TE0024545,2026-04-06,PR0037,CN062,1.54,1.54,0,Billable Delivery,107,46,164.78,70.84
TE0024546,2026-04-07,PR0037,CN062,2.82,2.82,0,Billable Delivery,107,46,301.74,129.72
TE0024547,2026-04-09,PR0037,CN062,1.93,1.93,0,Billable Delivery,107,46,206.51,88.78
TE0024548,2026-04-10,PR0037,CN062,0.78,0.78,0,Billable Delivery,107,46,83.46,35.88
TE0024549,2026-04-14,PR0037,CN062,1.99,0,1.99,Admin,0,46,0.0,91.54
TE0024550,2026-04-16,PR0037,CN062,3.01,3.01,0,Billable Delivery,107,46,322.07,138.46
TE0024551,2026-04-17,PR0037,CN062,1.84,1.84,0,Billable Delivery,107,46,196.88,84.64
TE0024552,2026-04-20,PR0037,CN062,2.7,2.7,0,Billable Delivery,107,46,288.9,124.2
TE0024553,2026-04-21,PR0037,CN062,0.5,0.5,0,Billable Delivery,107,46,53.5,23.0
TE0024554,2026-04-22,PR0037,CN062,2.04,2.04,0,Billable Delivery,107,46,218.28,93.84
TE0024555,2026-04-27,PR0037,CN062,2.86,2.86,0,Billable Delivery,107,46,306.02,131.56
TE0024556,2026-04-28,PR0037,CN062,0.89,0,0.89,Enablement,0,46,0.0,40.94
TE0024557,2026-04-29,PR0037,CN062,2.77,0,2.77,Internal,0,46,0.0,127.42
TE0024558,2026-05-01,PR0037,CN062,0.5,0.5,0,Billable Delivery,107,46,53.5,23.0
TE0024559,2026-05-04,PR0037,CN062,3.41,3.41,0,Billable Delivery,107,46,364.87,156.86
TE0024560,2026-05-05,PR0037,CN062,2.38,0,2.38,Rework,0,46,0.0,109.48
TE0024561,2026-05-06,PR0037,CN062,2.67,2.67,0,Billable Delivery,107,46,285.69,122.82
TE0024562,2026-05-08,PR0037,CN062,2.66,2.66,0,Billable Delivery,107,46,284.62,122.36
TE0024563,2026-05-11,PR0037,CN062,3.04,0,3.04,Admin,0,46,0.0,139.84
TE0024564,2026-05-12,PR0037,CN062,2.38,0,2.38,Enablement,0,46,0.0,109.48
TE0024565,2026-05-13,PR0037,CN062,0.66,0,0.66,Admin,0,46,0.0,30.36
TE0024566,2026-05-14,PR0037,CN062,0.5,0.5,0,Billable Delivery,107,46,53.5,23.0
TE0024567,2026-05-15,PR0037,CN062,3.6,0,3.6,Internal,0,46,0.0,165.6
TE0024568,2026-05-19,PR0037,CN062,2.96,2.96,0,Billable Delivery,107,46,316.72,136.16
TE0024569,2026-05-20,PR0037,CN062,0.95,0.95,0,Billable Delivery,107,46,101.65,43.7
TE0024570,2026-05-21,PR0037,CN062,1.12,1.12,0,Billable Delivery,107,46,119.84,51.52
TE0024571,2026-05-25,PR0037,CN062,5.07,0,5.07,Internal,0,46,0.0,233.22
TE0024572,2026-05-26,PR0037,CN062,0.65,0,0.65,Admin,0,46,0.0,29.9
TE0024573,2026-05-27,PR0037,CN062,1.68,1.68,0,Billable Delivery,107,46,179.76,77.28
TE0024574,2026-05-28,PR0037,CN062,0.5,0.5,0,Billable Delivery,107,46,53.5,23.0
TE0024575,2026-05-29,PR0037,CN062,0.5,0.5,0,Billable Delivery,107,46,53.5,23.0
TE0024576,2026-02-02,PR0037,CN038,4.6,0,4.6,Admin,0,48,0.0,220.8
TE0024577,2026-02-05,PR0037,CN038,7.25,7.25,0,Billable Delivery,132,48,957.0,348.0
TE0024578,2026-02-06,PR0037,CN038,4.53,4.53,0,Billable Delivery,132,48,597.96,217.44
TE0024579,2026-02-09,PR0037,CN038,4.92,4.92,0,Billable Delivery,132,48,649.44,236.16
TE0024580,2026-02-10,PR0037,CN038,5.69,0,5.69,Rework,0,48,0.0,273.12
TE0024581,2026-02-11,PR0037,CN038,6.09,6.09,0,Billable Delivery,132,48,803.88,292.32
TE0024582,2026-02-12,PR0037,CN038,5.68,5.68,0,Billable Delivery,132,48,749.76,272.64
TE0024583,2026-02-13,PR0037,CN038,5.62,5.62,0,Billable Delivery,132,48,741.84,269.76
TE0024584,2026-02-16,PR0037,CN038,4.17,0,4.17,Internal,0,48,0.0,200.16
TE0024585,2026-02-17,PR0037,CN038,5.38,5.38,0,Billable Delivery,132,48,710.16,258.24
TE0024586,2026-02-18,PR0037,CN038,5.79,5.79,0,Billable Delivery,132,48,764.28,277.92
TE0024587,2026-02-19,PR0037,CN038,5.01,5.01,0,Billable Delivery,132,48,661.32,240.48
TE0024588,2026-02-20,PR0037,CN038,3.01,0,3.01,Admin,0,48,0.0,144.48
TE0024589,2026-02-24,PR0037,CN038,5.43,5.43,0,Billable Delivery,132,48,716.76,260.64
TE0024590,2026-02-25,PR0037,CN038,3.78,3.78,0,Billable Delivery,132,48,498.96,181.44
TE0024591,2026-02-27,PR0037,CN038,5.21,5.21,0,Billable Delivery,132,48,687.72,250.08
TE0024592,2026-03-04,PR0037,CN038,4.78,4.78,0,Billable Delivery,132,48,630.96,229.44
TE0024593,2026-03-05,PR0037,CN038,5.99,5.99,0,Billable Delivery,132,48,790.68,287.52
TE0024594,2026-03-06,PR0037,CN038,5.62,5.62,0,Billable Delivery,132,48,741.84,269.76
TE0024595,2026-03-09,PR0037,CN038,5.75,5.75,0,Billable Delivery,132,48,759.0,276.0
TE0024596,2026-03-10,PR0037,CN038,4.97,4.97,0,Billable Delivery,132,48,656.04,238.56
TE0024597,2026-03-11,PR0037,CN038,6.34,6.34,0,Billable Delivery,132,48,836.88,304.32
TE0024598,2026-03-12,PR0037,CN038,3.47,3.47,0,Billable Delivery,132,48,458.04,166.56
TE0024599,2026-03-13,PR0037,CN038,3.26,0,3.26,Rework,0,48,0.0,156.48
TE0024600,2026-03-16,PR0037,CN038,5.42,5.42,0,Billable Delivery,132,48,715.44,260.16
TE0024601,2026-03-17,PR0037,CN038,4.56,4.56,0,Billable Delivery,132,48,601.92,218.88
TE0024602,2026-03-18,PR0037,CN038,8.02,0,8.02,Admin,0,48,0.0,384.96
TE0024603,2026-03-19,PR0037,CN038,6.96,6.96,0,Billable Delivery,132,48,918.72,334.08
TE0024604,2026-03-20,PR0037,CN038,6.48,6.48,0,Billable Delivery,132,48,855.36,311.04
TE0024605,2026-03-23,PR0037,CN038,4.57,4.57,0,Billable Delivery,132,48,603.24,219.36
TE0024606,2026-03-24,PR0037,CN038,5.16,5.16,0,Billable Delivery,132,48,681.12,247.68
TE0024607,2026-03-25,PR0037,CN038,6.3,6.3,0,Billable Delivery,132,48,831.6,302.4
TE0024608,2026-03-26,PR0037,CN038,3.77,3.77,0,Billable Delivery,132,48,497.64,180.96
TE0024609,2026-03-27,PR0037,CN038,5.3,5.3,0,Billable Delivery,132,48,699.6,254.4
TE0024610,2026-03-30,PR0037,CN038,6.27,6.27,0,Billable Delivery,132,48,827.64,300.96
TE0024611,2026-03-31,PR0037,CN038,3.09,0,3.09,Rework,0,48,0.0,148.32
TE0024612,2026-04-01,PR0037,CN038,5.12,5.12,0,Billable Delivery,132,48,675.84,245.76
TE0024613,2026-04-02,PR0037,CN038,6.3,0,6.3,Enablement,0,48,0.0,302.4
TE0024614,2026-04-03,PR0037,CN038,4.77,4.77,0,Billable Delivery,132,48,629.64,228.96
TE0024615,2026-04-07,PR0037,CN038,6.62,6.62,0,Billable Delivery,132,48,873.84,317.76
TE0024616,2026-04-08,PR0037,CN038,5.5,5.5,0,Billable Delivery,132,48,726.0,264.0
TE0024617,2026-04-09,PR0037,CN038,3.9,0,3.9,Admin,0,48,0.0,187.2
TE0024618,2026-04-10,PR0037,CN038,3.9,0,3.9,Enablement,0,48,0.0,187.2
TE0024619,2026-04-13,PR0037,CN038,4.43,4.43,0,Billable Delivery,132,48,584.76,212.64
TE0024620,2026-04-14,PR0037,CN038,3.64,3.64,0,Billable Delivery,132,48,480.48,174.72
TE0024621,2026-04-15,PR0037,CN038,4.1,4.1,0,Billable Delivery,132,48,541.2,196.8
TE0024622,2026-04-17,PR0037,CN038,3.74,3.74,0,Billable Delivery,132,48,493.68,179.52
TE0024623,2026-04-20,PR0037,CN038,4.67,4.67,0,Billable Delivery,132,48,616.44,224.16
TE0024624,2026-04-22,PR0037,CN038,6.27,6.27,0,Billable Delivery,132,48,827.64,300.96
TE0024625,2026-04-23,PR0037,CN038,6.71,0,6.71,Admin,0,48,0.0,322.08
TE0024626,2026-04-24,PR0037,CN038,6.54,6.54,0,Billable Delivery,132,48,863.28,313.92
TE0024627,2026-04-27,PR0037,CN038,3.93,3.93,0,Billable Delivery,132,48,518.76,188.64
TE0024628,2026-04-28,PR0037,CN038,4.57,4.57,0,Billable Delivery,132,48,603.24,219.36
TE0024629,2026-04-29,PR0037,CN038,4.47,4.47,0,Billable Delivery,132,48,590.04,214.56
TE0024630,2026-05-01,PR0037,CN038,2.52,2.52,0,Billable Delivery,132,48,332.64,120.96
TE0024631,2026-05-04,PR0037,CN038,4.83,4.83,0,Billable Delivery,132,48,637.56,231.84
TE0024632,2026-05-05,PR0037,CN038,3.0,3.0,0,Billable Delivery,132,48,396.0,144.0
TE0024633,2026-05-07,PR0037,CN038,5.42,5.42,0,Billable Delivery,132,48,715.44,260.16
TE0024634,2026-05-08,PR0037,CN038,6.23,6.23,0,Billable Delivery,132,48,822.36,299.04
TE0024635,2026-05-12,PR0037,CN038,3.97,3.97,0,Billable Delivery,132,48,524.04,190.56
TE0024636,2026-05-13,PR0037,CN038,4.47,4.47,0,Billable Delivery,132,48,590.04,214.56
TE0024637,2026-05-15,PR0037,CN038,5.1,0,5.1,Admin,0,48,0.0,244.8
TE0024638,2026-05-18,PR0037,CN038,5.84,5.84,0,Billable Delivery,132,48,770.88,280.32
TE0024639,2026-05-20,PR0037,CN038,2.46,2.46,0,Billable Delivery,132,48,324.72,118.08
TE0024640,2026-05-21,PR0037,CN038,6.7,6.7,0,Billable Delivery,132,48,884.4,321.6
TE0024641,2026-05-22,PR0037,CN038,4.47,4.47,0,Billable Delivery,132,48,590.04,214.56
TE0024642,2026-05-25,PR0037,CN038,6.37,6.37,0,Billable Delivery,132,48,840.84,305.76
TE0024643,2026-05-27,PR0037,CN038,5.05,5.05,0,Billable Delivery,132,48,666.6,242.4
TE0024644,2026-05-29,PR0037,CN038,4.73,4.73,0,Billable Delivery,132,48,624.36,227.04
TE0024645,2026-02-02,PR0037,CN091,5.5,5.5,0,Billable Delivery,163,86,896.5,473.0
TE0024646,2026-02-04,PR0037,CN091,2.57,2.57,0,Billable Delivery,163,86,418.91,221.02
TE0024647,2026-02-05,PR0037,CN091,5.17,5.17,0,Billable Delivery,163,86,842.71,444.62
TE0024648,2026-02-09,PR0037,CN091,5.81,5.81,0,Billable Delivery,163,86,947.03,499.66
TE0024649,2026-02-10,PR0037,CN091,6.78,6.78,0,Billable Delivery,163,86,1105.14,583.08
TE0024650,2026-02-11,PR0037,CN091,5.22,0,5.22,Enablement,0,86,0.0,448.92
TE0024651,2026-02-12,PR0037,CN091,6.39,6.39,0,Billable Delivery,163,86,1041.57,549.54
TE0024652,2026-02-13,PR0037,CN091,6.02,6.02,0,Billable Delivery,163,86,981.26,517.72
TE0024653,2026-02-17,PR0037,CN091,6.15,6.15,0,Billable Delivery,163,86,1002.45,528.9
TE0024654,2026-02-18,PR0037,CN091,7.73,7.73,0,Billable Delivery,163,86,1259.99,664.78
TE0024655,2026-02-20,PR0037,CN091,5.77,5.77,0,Billable Delivery,163,86,940.51,496.22
TE0024656,2026-02-23,PR0037,CN091,7.25,7.25,0,Billable Delivery,163,86,1181.75,623.5
TE0024657,2026-02-25,PR0037,CN091,7.58,7.58,0,Billable Delivery,163,86,1235.54,651.88
TE0024658,2026-02-26,PR0037,CN091,7.63,7.63,0,Billable Delivery,163,86,1243.69,656.18
TE0024659,2026-02-27,PR0037,CN091,7.79,7.79,0,Billable Delivery,163,86,1269.77,669.94
TE0024660,2026-03-03,PR0037,CN091,8.26,0,8.26,Rework,0,86,0.0,710.36
TE0024661,2026-03-04,PR0037,CN091,6.89,6.89,0,Billable Delivery,163,86,1123.07,592.54
TE0024662,2026-03-05,PR0037,CN091,6.93,0,6.93,Enablement,0,86,0.0,595.98
TE0024663,2026-03-09,PR0037,CN091,3.6,0,3.6,Internal,0,86,0.0,309.6
TE0024664,2026-03-10,PR0037,CN091,6.35,6.35,0,Billable Delivery,163,86,1035.05,546.1
